title,brand,price,rating,votes,sales_last_month,image_url,url,prime,category,rank,scraped_at
"OMRON RS1 Tensiomètre automatique au poignet pour un usage domestique ou en déplacement – Validé cliniquement, tensiomètre avec brassard préformé 13,5 – 21,5 cm, guide d'enveloppement du brassard",OMRON,24.99,4.5,2951.0,700.0,https://m.media-amazon.com/images/I/7171ItqeJfL._AC_UL320_.jpg,https://www.amazon.fr/OMRON-Tensiom%C3%A8tre-Poignet-pr%C3%A9cision-cliniquement/dp/B07LGVPVPJ/ref=sr_1_11?dib=eyJ2IjoiMSJ9.VmmRJXd3NNxjFEYDZ1jkiwsZ68YILJS4bqi_MPAbiEDJvwP_xLzhNClMvkcOMXnxGmkJwPO-OtJc0nJ_3El3t4qd_MJ24BZkY24NiGKi6Cnm_JtOvcLJ39JT8gCZOJJMoLRc2nipjzK94qBlKMPOXEVpMGLNAPZ-hc8B7u2FPRA6xBr-glGWebecaD8JoCgJ-YKpe1XPy1dnUEeT0yN1fMwr-PVWofrUV5BjTlSSidzpm1gqoKoCu7xTHltVmGqo2xy4c9Pm_WysQl7WxEBYN0S1CLl7xLGwPTmkCLQMKD0.Jqb2Qi0TIkUBbaECn2rsYlVIQ8BXKuIf6HI0jL1We3w&dib_tag=se&qid=1750767614&s=electronics&sr=1-11&srs=4551203031,False,Objets connectés,11,2025-06-24 14:20:21.823169
"GoPro HERO12 Black - Caméra d'action étanche avec vidéo Ultra HD 5.3K60, Photos 27MP, HDR, capteur d'image 1/1.9"", Diffusion en Direct, Webcam, stabilisation",GoPro,313.8,4.6,4776.0,100.0,https://m.media-amazon.com/images/I/41Yf9ZT2pNL._AC_UL320_.jpg,https://www.amazon.fr/GoPro-HERO12-Black-Diffusion-stabilisation/dp/B0CF3VVTLG/ref=sr_1_12?dib=eyJ2IjoiMSJ9.VmmRJXd3NNxjFEYDZ1jkiwsZ68YILJS4bqi_MPAbiEDJvwP_xLzhNClMvkcOMXnxGmkJwPO-OtJc0nJ_3El3t4qd_MJ24BZkY24NiGKi6Cnm_JtOvcLJ39JT8gCZOJJMoLRc2nipjzK94qBlKMPOXEVpMGLNAPZ-hc8B7u2FPRA6xBr-glGWebecaD8JoCgJ-YKpe1XPy1dnUEeT0yN1fMwr-PVWofrUV5BjTlSSidzpm1gqoKoCu7xTHltVmGqo2xy4c9Pm_WysQl7WxEBYN0S1CLl7xLGwPTmkCLQMKD0.Jqb2Qi0TIkUBbaECn2rsYlVIQ8BXKuIf6HI0jL1We3w&dib_tag=se&qid=1750767614&s=electronics&sr=1-12&srs=4551203031,False,Objets connectés,12,2025-06-24 14:20:21.825102
Weenect Chat XS - Nouveau Collier GPS pour Chat | Mini Traceur GPS Chat en Temps réel | Plus Petit modèle du marché | Fonctionne avec abonnement | Collier Inclus | Garantie à Vie,Weenect,49.99,4.3,1102.0,400.0,https://m.media-amazon.com/images/I/718N2YNSOVL._AC_UL320_.jpg,https://www.amazon.fr/Weenect-Chat-XS-Fonctionne-abonnement/dp/B0CHMZCYZC/ref=sr_1_13?dib=eyJ2IjoiMSJ9.VmmRJXd3NNxjFEYDZ1jkiwsZ68YILJS4bqi_MPAbiEDJvwP_xLzhNClMvkcOMXnxGmkJwPO-OtJc0nJ_3El3t4qd_MJ24BZkY24NiGKi6Cnm_JtOvcLJ39JT8gCZOJJMoLRc2nipjzK94qBlKMPOXEVpMGLNAPZ-hc8B7u2FPRA6xBr-glGWebecaD8JoCgJ-YKpe1XPy1dnUEeT0yN1fMwr-PVWofrUV5BjTlSSidzpm1gqoKoCu7xTHltVmGqo2xy4c9Pm_WysQl7WxEBYN0S1CLl7xLGwPTmkCLQMKD0.Jqb2Qi0TIkUBbaECn2rsYlVIQ8BXKuIf6HI0jL1We3w&dib_tag=se&qid=1750767614&s=electronics&sr=1-13&srs=4551203031,False,Objets connectés,13,2025-06-24 14:20:21.831148
"DJI Bundle Osmo Action 4 Essentiel - Caméra d’Action étanche 4K/120 IPS avec capteur 1/1,3 Pouce, des Images saisissantes en Basse lumière, des Couleurs D-Log M 10 Bits, Batterie 1 770 mAh prolongée",DJI,256.02,4.4,4096.0,200.0,https://m.media-amazon.com/images/I/61uLqcKyOcL._AC_UL320_.jpg,https://www.amazon.fr/DJI-Bundle-Osmo-Action-Essentiel/dp/B0DS2B3P2B/ref=sr_1_14?dib=eyJ2IjoiMSJ9.VmmRJXd3NNxjFEYDZ1jkiwsZ68YILJS4bqi_MPAbiEDJvwP_xLzhNClMvkcOMXnxGmkJwPO-OtJc0nJ_3El3t4qd_MJ24BZkY24NiGKi6Cnm_JtOvcLJ39JT8gCZOJJMoLRc2nipjzK94qBlKMPOXEVpMGLNAPZ-hc8B7u2FPRA6xBr-glGWebecaD8JoCgJ-YKpe1XPy1dnUEeT0yN1fMwr-PVWofrUV5BjTlSSidzpm1gqoKoCu7xTHltVmGqo2xy4c9Pm_WysQl7WxEBYN0S1CLl7xLGwPTmkCLQMKD0.Jqb2Qi0TIkUBbaECn2rsYlVIQ8BXKuIf6HI0jL1We3w&dib_tag=se&qid=1750767614&s=electronics&sr=1-14&srs=4551203031,False,Objets connectés,14,2025-06-24 14:20:21.833053
"Ecouteurs Bluetooth sans Fil, kauguo Oreillette Bluetooth 5.4 avec 4 ENC Réduction Antibruit Casque HiFi Stéréo Basses 42H Durée Écran LED Écouteurs sans Fil IPX6 Étanche Sport pour iOS Android, Blanc",Ecouteurs,19.99,4.7,138.0,500.0,https://m.media-amazon.com/images/I/61AYm-VTJpL._AC_UL320_.jpg,https://www.amazon.fr/Ecouteurs-Bluetooth-kauguo-Oreillette-R%C3%A9duction/dp/B0F18447DY/ref=sr_1_15?dib=eyJ2IjoiMSJ9.VmmRJXd3NNxjFEYDZ1jkiwsZ68YILJS4bqi_MPAbiEDJvwP_xLzhNClMvkcOMXnxGmkJwPO-OtJc0nJ_3El3t4qd_MJ24BZkY24NiGKi6Cnm_JtOvcLJ39JT8gCZOJJMoLRc2nipjzK94qBlKMPOXEVpMGLNAPZ-hc8B7u2FPRA6xBr-glGWebecaD8JoCgJ-YKpe1XPy1dnUEeT0yN1fMwr-PVWofrUV5BjTlSSidzpm1gqoKoCu7xTHltVmGqo2xy4c9Pm_WysQl7WxEBYN0S1CLl7xLGwPTmkCLQMKD0.Jqb2Qi0TIkUBbaECn2rsYlVIQ8BXKuIf6HI0jL1We3w&dib_tag=se&qid=1750767614&s=electronics&sr=1-15&srs=4551203031,False,Objets connectés,15,2025-06-24 14:20:21.837750
"Anker soundcore 2 Enceinte Bluetooth, Enceinte Bluetooth Puissante sans Fil avec Basses Puissantes, Autonomie de 24 Heures, Porté de 20 m, Etanche Waterproof IPX7 et Microphone Intégré",Anker,27.99,4.5,123057.0,400.0,https://m.media-amazon.com/images/I/614l20nEhmL._AC_UL320_.jpg,https://www.amazon.fr/Anker-SoundCore-2_Enceinte-Bluetooth-puissantes/dp/B01MTB55WH/ref=sr_1_16?dib=eyJ2IjoiMSJ9.VmmRJXd3NNxjFEYDZ1jkiwsZ68YILJS4bqi_MPAbiEDJvwP_xLzhNClMvkcOMXnxGmkJwPO-OtJc0nJ_3El3t4qd_MJ24BZkY24NiGKi6Cnm_JtOvcLJ39JT8gCZOJJMoLRc2nipjzK94qBlKMPOXEVpMGLNAPZ-hc8B7u2FPRA6xBr-glGWebecaD8JoCgJ-YKpe1XPy1dnUEeT0yN1fMwr-PVWofrUV5BjTlSSidzpm1gqoKoCu7xTHltVmGqo2xy4c9Pm_WysQl7WxEBYN0S1CLl7xLGwPTmkCLQMKD0.Jqb2Qi0TIkUBbaECn2rsYlVIQ8BXKuIf6HI0jL1We3w&dib_tag=se&qid=1750767614&s=electronics&sr=1-16&srs=4551203031,False,Objets connectés,16,2025-06-24 14:20:21.841242
"Garmin – Forerunner 55 - Montre GPS multi-activités running avec fonctions d’entrainement Garmin Coach et cardio au poignet – Vert d’eau, TU EU",Garmin,138.99,4.6,921.0,100.0,https://m.media-amazon.com/images/I/51NvyLl+xLL._AC_UL320_.jpg,https://www.amazon.fr/Garmin-Forerunner-multi-activit%C3%A9s-fonctions-dentrainement/dp/B0953VK51D/ref=sr_1_17?dib=eyJ2IjoiMSJ9.VmmRJXd3NNxjFEYDZ1jkiwsZ68YILJS4bqi_MPAbiEDJvwP_xLzhNClMvkcOMXnxGmkJwPO-OtJc0nJ_3El3t4qd_MJ24BZkY24NiGKi6Cnm_JtOvcLJ39JT8gCZOJJMoLRc2nipjzK94qBlKMPOXEVpMGLNAPZ-hc8B7u2FPRA6xBr-glGWebecaD8JoCgJ-YKpe1XPy1dnUEeT0yN1fMwr-PVWofrUV5BjTlSSidzpm1gqoKoCu7xTHltVmGqo2xy4c9Pm_WysQl7WxEBYN0S1CLl7xLGwPTmkCLQMKD0.Jqb2Qi0TIkUBbaECn2rsYlVIQ8BXKuIf6HI0jL1We3w&dib_tag=se&qid=1750767614&s=electronics&sr=1-17&srs=4551203031,False,Objets connectés,17,2025-06-24 14:20:21.844258
"DJI Bundle Aventure Osmo Action 5 Pro, Caméra d’Action 4K avec Capteur 1/1,3"", 12 h d’Autonomie Étendue avec 3 Batt., Stabilisation, Double Écran Tactile OLED, Mini Caméra d’Action pour Voyage, Vlog",DJI,478.98,4.5,1529.0,50.0,https://m.media-amazon.com/images/I/71FdBD3y0rL._AC_UL320_.jpg,https://www.amazon.fr/DJI-Aventure-dAction-dAutonomie-Stabilisation/dp/B07FW4CZZL/ref=sr_1_18_mod_primary_new?dib=eyJ2IjoiMSJ9.VmmRJXd3NNxjFEYDZ1jkiwsZ68YILJS4bqi_MPAbiEDJvwP_xLzhNClMvkcOMXnxGmkJwPO-OtJc0nJ_3El3t4qd_MJ24BZkY24NiGKi6Cnm_JtOvcLJ39JT8gCZOJJMoLRc2nipjzK94qBlKMPOXEVpMGLNAPZ-hc8B7u2FPRA6xBr-glGWebecaD8JoCgJ-YKpe1XPy1dnUEeT0yN1fMwr-PVWofrUV5BjTlSSidzpm1gqoKoCu7xTHltVmGqo2xy4c9Pm_WysQl7WxEBYN0S1CLl7xLGwPTmkCLQMKD0.Jqb2Qi0TIkUBbaECn2rsYlVIQ8BXKuIf6HI0jL1We3w&dib_tag=se&qid=1750767614&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-18&srs=4551203031,False,Objets connectés,18,2025-06-24 14:20:21.847012
"Jabra Speak 510 Speaker — Portable Bluetooth Speaker, Conference Speaker — Connects to Laptops, Smartphones and Tablets — USB Plug",Jabra,122.61,4.6,6015.0,100.0,https://m.media-amazon.com/images/I/61fjL51+TdL._AC_UL320_.jpg,https://www.amazon.fr/Jabra-Speak-Haut-parleur-Bluetooth-Noir/dp/B00ANI7HI2/ref=sr_1_19?dib=eyJ2IjoiMSJ9.VmmRJXd3NNxjFEYDZ1jkiwsZ68YILJS4bqi_MPAbiEDJvwP_xLzhNClMvkcOMXnxGmkJwPO-OtJc0nJ_3El3t4qd_MJ24BZkY24NiGKi6Cnm_JtOvcLJ39JT8gCZOJJMoLRc2nipjzK94qBlKMPOXEVpMGLNAPZ-hc8B7u2FPRA6xBr-glGWebecaD8JoCgJ-YKpe1XPy1dnUEeT0yN1fMwr-PVWofrUV5BjTlSSidzpm1gqoKoCu7xTHltVmGqo2xy4c9Pm_WysQl7WxEBYN0S1CLl7xLGwPTmkCLQMKD0.Jqb2Qi0TIkUBbaECn2rsYlVIQ8BXKuIf6HI0jL1We3w&dib_tag=se&qid=1750767614&s=electronics&sr=1-19&srs=4551203031,False,Objets connectés,19,2025-06-24 14:20:21.849289
"Écouteurs Bluetooth 5.3, Écouteur sans Fil avec 4 ENC Réduction Antibruit Mic Casque Bluetooth Hi-FI Son Stéréo, 36 Heures Durée de Lecture, IP7 Etanche, Écran LED, Contrôle Tactile",Écouteurs,23.99,4.4,50119.0,500.0,https://m.media-amazon.com/images/I/61PoM+ECNmL._AC_UL320_.jpg,https://www.amazon.fr/Ecouteurs-Bluetooth-%C3%89couteur-Antibruit-Oreillette/dp/B0BYD8F9W7/ref=sr_1_20?dib=eyJ2IjoiMSJ9.VmmRJXd3NNxjFEYDZ1jkiwsZ68YILJS4bqi_MPAbiEDJvwP_xLzhNClMvkcOMXnxGmkJwPO-OtJc0nJ_3El3t4qd_MJ24BZkY24NiGKi6Cnm_JtOvcLJ39JT8gCZOJJMoLRc2nipjzK94qBlKMPOXEVpMGLNAPZ-hc8B7u2FPRA6xBr-glGWebecaD8JoCgJ-YKpe1XPy1dnUEeT0yN1fMwr-PVWofrUV5BjTlSSidzpm1gqoKoCu7xTHltVmGqo2xy4c9Pm_WysQl7WxEBYN0S1CLl7xLGwPTmkCLQMKD0.Jqb2Qi0TIkUBbaECn2rsYlVIQ8BXKuIf6HI0jL1We3w&dib_tag=se&qid=1750767614&s=electronics&sr=1-20&srs=4551203031,False,Objets connectés,20,2025-06-24 14:20:21.859608
"AKASO EK7000 Caméra Sport 4K 30fps 20MP WiFi avec Carte Mémoire microSDXC 64 Go, Action Camera 4k Étanche jusqu'à 30M avec Stabilisation Grand Angle de 170° Télécommande 2.4G",AKASO,79.99,4.2,13356.0,200.0,https://m.media-amazon.com/images/I/71ka3ZwL5LL._AC_UL320_.jpg,https://www.amazon.fr/AKASO-M%C3%A9moire-microSDXC-Stabilisation-T%C3%A9l%C3%A9commande/dp/B0C5DH85FH/ref=sr_1_21?dib=eyJ2IjoiMSJ9.VmmRJXd3NNxjFEYDZ1jkiwsZ68YILJS4bqi_MPAbiEDJvwP_xLzhNClMvkcOMXnxGmkJwPO-OtJc0nJ_3El3t4qd_MJ24BZkY24NiGKi6Cnm_JtOvcLJ39JT8gCZOJJMoLRc2nipjzK94qBlKMPOXEVpMGLNAPZ-hc8B7u2FPRA6xBr-glGWebecaD8JoCgJ-YKpe1XPy1dnUEeT0yN1fMwr-PVWofrUV5BjTlSSidzpm1gqoKoCu7xTHltVmGqo2xy4c9Pm_WysQl7WxEBYN0S1CLl7xLGwPTmkCLQMKD0.Jqb2Qi0TIkUBbaECn2rsYlVIQ8BXKuIf6HI0jL1We3w&dib_tag=se&qid=1750767614&s=electronics&sr=1-21&srs=4551203031,False,Objets connectés,21,2025-06-24 14:20:21.863886
Weenect Chat XS - Nouveau Collier GPS pour Chat | Mini Traceur GPS Chat en Temps réel | Plus Petit modèle du marché | Fonctionne avec abonnement | Collier Inclus | Garantie à Vie,Weenect,49.99,4.3,1102.0,300.0,https://m.media-amazon.com/images/I/71dqQA1AWxL._AC_UL320_.jpg,https://www.amazon.fr/Weenect-Chat-XS-Fonctionne-abonnement/dp/B0CHMVRHD8/ref=sr_1_22?dib=eyJ2IjoiMSJ9.VmmRJXd3NNxjFEYDZ1jkiwsZ68YILJS4bqi_MPAbiEDJvwP_xLzhNClMvkcOMXnxGmkJwPO-OtJc0nJ_3El3t4qd_MJ24BZkY24NiGKi6Cnm_JtOvcLJ39JT8gCZOJJMoLRc2nipjzK94qBlKMPOXEVpMGLNAPZ-hc8B7u2FPRA6xBr-glGWebecaD8JoCgJ-YKpe1XPy1dnUEeT0yN1fMwr-PVWofrUV5BjTlSSidzpm1gqoKoCu7xTHltVmGqo2xy4c9Pm_WysQl7WxEBYN0S1CLl7xLGwPTmkCLQMKD0.Jqb2Qi0TIkUBbaECn2rsYlVIQ8BXKuIf6HI0jL1We3w&dib_tag=se&qid=1750767614&s=electronics&sr=1-22&srs=4551203031,False,Objets connectés,22,2025-06-24 14:20:21.867230
