title,brand,price,rating,votes,sales_last_month,image_url,url,prime,category,rank,scraped_at
"Ecouteurs Bluetooth sans Fil, kauguo Oreillette Bluetooth 5.4 avec 4 ENC Réduction Antibruit Casque HiFi Stéréo Basses 42H Durée Écran LED Écouteurs sans Fil IPX6 Étanche Sport pour iOS Android, Blanc",Ecouteurs,22.99,4.8,171.0,500.0,https://m.media-amazon.com/images/I/61AYm-VTJpL._AC_UL320_.jpg,https://www.amazon.fr/Ecouteurs-Bluetooth-kauguo-Oreillette-R%C3%A9duction/dp/B0F18447DY/ref=sr_1_11?dib=eyJ2IjoiMSJ9.583kn6ooXvrjkIsaS6i7xLb1Qr_STo_PEStzcO1g59_LiWvly7sv01RLbGtYbdq1Bya95NqdvAJqIEMke5OmtCeWyn4TngRvUsyYA83r4j6dxf-7xY_B30Ehm9URXppkg7uKCDZzmz59ATtvZpBA1xkQ3W_-STO_IfGzAVVasaepIUYMMB18VWqpxZXFZhRqXpGl36nNSAfq4qyJRrzfZNtvvG0g3fdVFZTHEnQDaJwyrRAX_ZXfZWiO0iAhN6I0p3nxkkftbcptKLEzzV-neFUf7uJXqKTjmmYNwABtqwI.LanjFYTduQ0ld5eEB7SuDEsfOmv3cfjM7-Yf0vspMu0&dib_tag=se&qid=1752056186&s=electronics&sr=1-11&srs=4551203031,False,Objets connectés,11,2025-07-09 12:16:30.780801
"Ecouteurs Bluetooth sans Fil, Écouteurs Bluetooth 5.3, 50 Heures Contrôle Tactile, 4 ENC Appel Réduction Antibruit Mic, Basses Profondes, Ajustement Confortable, IPX7 Étanche Casque（Noir）",Ecouteurs,18.04,4.5,16473.0,500.0,https://m.media-amazon.com/images/I/71v9KFy+Q5L._AC_UL320_.jpg,https://www.amazon.fr/Ecouteurs-Bluetooth-R%C3%A9duction-Ajustement-Confortable/dp/B0CCDNJS75/ref=sr_1_12?dib=eyJ2IjoiMSJ9.583kn6ooXvrjkIsaS6i7xLb1Qr_STo_PEStzcO1g59_LiWvly7sv01RLbGtYbdq1Bya95NqdvAJqIEMke5OmtCeWyn4TngRvUsyYA83r4j6dxf-7xY_B30Ehm9URXppkg7uKCDZzmz59ATtvZpBA1xkQ3W_-STO_IfGzAVVasaepIUYMMB18VWqpxZXFZhRqXpGl36nNSAfq4qyJRrzfZNtvvG0g3fdVFZTHEnQDaJwyrRAX_ZXfZWiO0iAhN6I0p3nxkkftbcptKLEzzV-neFUf7uJXqKTjmmYNwABtqwI.LanjFYTduQ0ld5eEB7SuDEsfOmv3cfjM7-Yf0vspMu0&dib_tag=se&qid=1752056186&s=electronics&sr=1-12&srs=4551203031,False,Objets connectés,12,2025-07-09 12:16:30.781402
Weenect Chat XS - Nouveau Collier GPS pour Chat | Mini Traceur GPS Chat en Temps réel | Plus Petit modèle du marché | Fonctionne avec abonnement | Collier Inclus | Garantie à Vie,Weenect,39.99,4.3,1158.0,500.0,https://m.media-amazon.com/images/I/718N2YNSOVL._AC_UL320_.jpg,https://www.amazon.fr/Weenect-Chat-XS-Fonctionne-abonnement/dp/B0CHMZCYZC/ref=sr_1_13?dib=eyJ2IjoiMSJ9.583kn6ooXvrjkIsaS6i7xLb1Qr_STo_PEStzcO1g59_LiWvly7sv01RLbGtYbdq1Bya95NqdvAJqIEMke5OmtCeWyn4TngRvUsyYA83r4j6dxf-7xY_B30Ehm9URXppkg7uKCDZzmz59ATtvZpBA1xkQ3W_-STO_IfGzAVVasaepIUYMMB18VWqpxZXFZhRqXpGl36nNSAfq4qyJRrzfZNtvvG0g3fdVFZTHEnQDaJwyrRAX_ZXfZWiO0iAhN6I0p3nxkkftbcptKLEzzV-neFUf7uJXqKTjmmYNwABtqwI.LanjFYTduQ0ld5eEB7SuDEsfOmv3cfjM7-Yf0vspMu0&dib_tag=se&qid=1752056186&s=electronics&sr=1-13&srs=4551203031,False,Objets connectés,13,2025-07-09 12:16:30.781825
"Écouteurs Bluetooth 5.3, Écouteur sans Fil avec 4 ENC Réduction Antibruit Mic Casque Bluetooth Hi-FI Son Stéréo, 36 Heures Durée de Lecture, IP7 Etanche, Écran LED, Contrôle Tactile",Écouteurs,23.99,4.4,50448.0,500.0,https://m.media-amazon.com/images/I/61PoM+ECNmL._AC_UL320_.jpg,https://www.amazon.fr/Ecouteurs-Bluetooth-%C3%89couteur-Antibruit-Oreillette/dp/B0BYD8F9W7/ref=sr_1_14?dib=eyJ2IjoiMSJ9.583kn6ooXvrjkIsaS6i7xLb1Qr_STo_PEStzcO1g59_LiWvly7sv01RLbGtYbdq1Bya95NqdvAJqIEMke5OmtCeWyn4TngRvUsyYA83r4j6dxf-7xY_B30Ehm9URXppkg7uKCDZzmz59ATtvZpBA1xkQ3W_-STO_IfGzAVVasaepIUYMMB18VWqpxZXFZhRqXpGl36nNSAfq4qyJRrzfZNtvvG0g3fdVFZTHEnQDaJwyrRAX_ZXfZWiO0iAhN6I0p3nxkkftbcptKLEzzV-neFUf7uJXqKTjmmYNwABtqwI.LanjFYTduQ0ld5eEB7SuDEsfOmv3cfjM7-Yf0vspMu0&dib_tag=se&qid=1752056186&s=electronics&sr=1-14&srs=4551203031,False,Objets connectés,14,2025-07-09 12:16:30.782432
"DJI Bundle Aventure Osmo Action 5 Pro, Caméra d’Action 4K avec Capteur 1/1,3"", 12 h d’Autonomie Étendue avec 3 Batt., Stabilisation, Double Écran Tactile OLED, Mini Caméra d’Action pour Voyage, Vlog",DJI,389.0,4.5,1641.0,100.0,https://m.media-amazon.com/images/I/71FdBD3y0rL._AC_UL320_.jpg,https://www.amazon.fr/DJI-Aventure-dAction-dAutonomie-Stabilisation/dp/B07FW4CZZL/ref=sr_1_15?dib=eyJ2IjoiMSJ9.583kn6ooXvrjkIsaS6i7xLb1Qr_STo_PEStzcO1g59_LiWvly7sv01RLbGtYbdq1Bya95NqdvAJqIEMke5OmtCeWyn4TngRvUsyYA83r4j6dxf-7xY_B30Ehm9URXppkg7uKCDZzmz59ATtvZpBA1xkQ3W_-STO_IfGzAVVasaepIUYMMB18VWqpxZXFZhRqXpGl36nNSAfq4qyJRrzfZNtvvG0g3fdVFZTHEnQDaJwyrRAX_ZXfZWiO0iAhN6I0p3nxkkftbcptKLEzzV-neFUf7uJXqKTjmmYNwABtqwI.LanjFYTduQ0ld5eEB7SuDEsfOmv3cfjM7-Yf0vspMu0&dib_tag=se&qid=1752056186&s=electronics&sr=1-15&srs=4551203031,False,Objets connectés,15,2025-07-09 12:16:30.782782
"AKASO EK7000 Caméra Sport 4K 30fps 20MP WiFi avec Carte Mémoire microSDXC 64 Go, Action Camera 4k Étanche jusqu'à 30M avec Stabilisation Grand Angle de 170° Télécommande 2.4G",AKASO,63.99,4.2,13452.0,300.0,https://m.media-amazon.com/images/I/71ka3ZwL5LL._AC_UL320_.jpg,https://www.amazon.fr/AKASO-M%C3%A9moire-microSDXC-Stabilisation-T%C3%A9l%C3%A9commande/dp/B0C5DH85FH/ref=sr_1_16?dib=eyJ2IjoiMSJ9.583kn6ooXvrjkIsaS6i7xLb1Qr_STo_PEStzcO1g59_LiWvly7sv01RLbGtYbdq1Bya95NqdvAJqIEMke5OmtCeWyn4TngRvUsyYA83r4j6dxf-7xY_B30Ehm9URXppkg7uKCDZzmz59ATtvZpBA1xkQ3W_-STO_IfGzAVVasaepIUYMMB18VWqpxZXFZhRqXpGl36nNSAfq4qyJRrzfZNtvvG0g3fdVFZTHEnQDaJwyrRAX_ZXfZWiO0iAhN6I0p3nxkkftbcptKLEzzV-neFUf7uJXqKTjmmYNwABtqwI.LanjFYTduQ0ld5eEB7SuDEsfOmv3cfjM7-Yf0vspMu0&dib_tag=se&qid=1752056186&s=electronics&sr=1-16&srs=4551203031,False,Objets connectés,16,2025-07-09 12:16:30.783312
"GoPro HERO13 Black - Caméra d'action étanche avec vidéo 5.3K60, Photo 27MP + compatibilité avec Les objectifs de la série HB",GoPro,347.0,4.5,1167.0,100.0,https://m.media-amazon.com/images/I/615eTO83jLL._AC_UL320_.jpg,https://www.amazon.fr/GoPro-HERO13-Black-compatibilit%C3%A9-objectifs/dp/B0DCQVQDQ7/ref=sr_1_17?dib=eyJ2IjoiMSJ9.583kn6ooXvrjkIsaS6i7xLb1Qr_STo_PEStzcO1g59_LiWvly7sv01RLbGtYbdq1Bya95NqdvAJqIEMke5OmtCeWyn4TngRvUsyYA83r4j6dxf-7xY_B30Ehm9URXppkg7uKCDZzmz59ATtvZpBA1xkQ3W_-STO_IfGzAVVasaepIUYMMB18VWqpxZXFZhRqXpGl36nNSAfq4qyJRrzfZNtvvG0g3fdVFZTHEnQDaJwyrRAX_ZXfZWiO0iAhN6I0p3nxkkftbcptKLEzzV-neFUf7uJXqKTjmmYNwABtqwI.LanjFYTduQ0ld5eEB7SuDEsfOmv3cfjM7-Yf0vspMu0&dib_tag=se&qid=1752056186&s=electronics&sr=1-17&srs=4551203031,False,Objets connectés,17,2025-07-09 12:16:30.783642
"Anker soundcore 2 Enceinte Bluetooth, Enceinte Bluetooth Puissante sans Fil avec Basses Puissantes, Autonomie de 24 Heures, Porté de 20 m, Etanche Waterproof IPX7 et Microphone Intégré",Anker,23.99,4.5,123757.0,600.0,https://m.media-amazon.com/images/I/614l20nEhmL._AC_UL320_.jpg,https://www.amazon.fr/Anker-SoundCore-2_Enceinte-Bluetooth-puissantes/dp/B01MTB55WH/ref=sr_1_18?dib=eyJ2IjoiMSJ9.583kn6ooXvrjkIsaS6i7xLb1Qr_STo_PEStzcO1g59_LiWvly7sv01RLbGtYbdq1Bya95NqdvAJqIEMke5OmtCeWyn4TngRvUsyYA83r4j6dxf-7xY_B30Ehm9URXppkg7uKCDZzmz59ATtvZpBA1xkQ3W_-STO_IfGzAVVasaepIUYMMB18VWqpxZXFZhRqXpGl36nNSAfq4qyJRrzfZNtvvG0g3fdVFZTHEnQDaJwyrRAX_ZXfZWiO0iAhN6I0p3nxkkftbcptKLEzzV-neFUf7uJXqKTjmmYNwABtqwI.LanjFYTduQ0ld5eEB7SuDEsfOmv3cfjM7-Yf0vspMu0&dib_tag=se&qid=1752056186&s=electronics&sr=1-18&srs=4551203031,False,Objets connectés,18,2025-07-09 12:16:30.783955
Weenect Chat XS - Nouveau Collier GPS pour Chat | Mini Traceur GPS Chat en Temps réel | Plus Petit modèle du marché | Fonctionne avec abonnement | Collier Inclus | Garantie à Vie,Weenect,39.99,4.3,1158.0,400.0,https://m.media-amazon.com/images/I/71dqQA1AWxL._AC_UL320_.jpg,https://www.amazon.fr/Weenect-Chat-XS-Fonctionne-abonnement/dp/B0CHMVRHD8/ref=sr_1_19?dib=eyJ2IjoiMSJ9.583kn6ooXvrjkIsaS6i7xLb1Qr_STo_PEStzcO1g59_LiWvly7sv01RLbGtYbdq1Bya95NqdvAJqIEMke5OmtCeWyn4TngRvUsyYA83r4j6dxf-7xY_B30Ehm9URXppkg7uKCDZzmz59ATtvZpBA1xkQ3W_-STO_IfGzAVVasaepIUYMMB18VWqpxZXFZhRqXpGl36nNSAfq4qyJRrzfZNtvvG0g3fdVFZTHEnQDaJwyrRAX_ZXfZWiO0iAhN6I0p3nxkkftbcptKLEzzV-neFUf7uJXqKTjmmYNwABtqwI.LanjFYTduQ0ld5eEB7SuDEsfOmv3cfjM7-Yf0vspMu0&dib_tag=se&qid=1752056186&s=electronics&sr=1-19&srs=4551203031,False,Objets connectés,19,2025-07-09 12:16:30.784437
"Insta360 X4 - Caméra d'action 360° 8K étanche, vidéo grand angle 4K, effet de perche à selfie invisible, protège-objectifs amovibles, 135 min d'autonomie, édition IA, stabilisation, pour sport, voyage",Insta360,389.99,4.4,1413.0,100.0,https://m.media-amazon.com/images/I/61rir1x7EyL._AC_UL320_.jpg,https://www.amazon.fr/Insta360-X4-prot%C3%A8ge-objectifs-dautonomie-stabilisation/dp/B0CXPWMZQS/ref=sr_1_20?dib=eyJ2IjoiMSJ9.583kn6ooXvrjkIsaS6i7xLb1Qr_STo_PEStzcO1g59_LiWvly7sv01RLbGtYbdq1Bya95NqdvAJqIEMke5OmtCeWyn4TngRvUsyYA83r4j6dxf-7xY_B30Ehm9URXppkg7uKCDZzmz59ATtvZpBA1xkQ3W_-STO_IfGzAVVasaepIUYMMB18VWqpxZXFZhRqXpGl36nNSAfq4qyJRrzfZNtvvG0g3fdVFZTHEnQDaJwyrRAX_ZXfZWiO0iAhN6I0p3nxkkftbcptKLEzzV-neFUf7uJXqKTjmmYNwABtqwI.LanjFYTduQ0ld5eEB7SuDEsfOmv3cfjM7-Yf0vspMu0&dib_tag=se&qid=1752056186&s=electronics&sr=1-20&srs=4551203031,False,Objets connectés,20,2025-07-09 12:16:30.784758
"DJI Bundle Essentiel Osmo Action 5 Pro, Caméra Étanche avec Capteur 1/1,3"", Vidéo 4K/120 IPS, Suivi de Sujet, Stabilisation, Double Écran Tactile OLED, Caméra d’Action 4K Idéale pour Sports, Vlog",DJI,279.0,4.5,1641.0,300.0,https://m.media-amazon.com/images/I/71LN4iT1PqL._AC_UL320_.jpg,https://www.amazon.fr/DJI-Essentiel-%C3%89tanche-Capteur-Stabilisation/dp/B0DS2DF5S5/ref=sr_1_21?dib=eyJ2IjoiMSJ9.583kn6ooXvrjkIsaS6i7xLb1Qr_STo_PEStzcO1g59_LiWvly7sv01RLbGtYbdq1Bya95NqdvAJqIEMke5OmtCeWyn4TngRvUsyYA83r4j6dxf-7xY_B30Ehm9URXppkg7uKCDZzmz59ATtvZpBA1xkQ3W_-STO_IfGzAVVasaepIUYMMB18VWqpxZXFZhRqXpGl36nNSAfq4qyJRrzfZNtvvG0g3fdVFZTHEnQDaJwyrRAX_ZXfZWiO0iAhN6I0p3nxkkftbcptKLEzzV-neFUf7uJXqKTjmmYNwABtqwI.LanjFYTduQ0ld5eEB7SuDEsfOmv3cfjM7-Yf0vspMu0&dib_tag=se&qid=1752056186&s=electronics&sr=1-21&srs=4551203031,False,Objets connectés,21,2025-07-09 12:16:30.785169
"COROS Pace 3 Montre GPS de Sport, légère et Confortable, 17 Jours d'autonomie, Montre de Running GPS Double fréquence, Fréquence Cardiaque, Navigation, Suivi du Sommeil, Course à Pied (Nylon Encre)",COROS,249.0,4.6,1970.0,100.0,https://m.media-amazon.com/images/I/81OX6InPf2L._AC_UL320_.jpg,https://www.amazon.fr/COROS-Confortable-dautonomie-fr%C3%A9quence-Navigation/dp/B0D6VRD4SB/ref=sr_1_22?dib=eyJ2IjoiMSJ9.583kn6ooXvrjkIsaS6i7xLb1Qr_STo_PEStzcO1g59_LiWvly7sv01RLbGtYbdq1Bya95NqdvAJqIEMke5OmtCeWyn4TngRvUsyYA83r4j6dxf-7xY_B30Ehm9URXppkg7uKCDZzmz59ATtvZpBA1xkQ3W_-STO_IfGzAVVasaepIUYMMB18VWqpxZXFZhRqXpGl36nNSAfq4qyJRrzfZNtvvG0g3fdVFZTHEnQDaJwyrRAX_ZXfZWiO0iAhN6I0p3nxkkftbcptKLEzzV-neFUf7uJXqKTjmmYNwABtqwI.LanjFYTduQ0ld5eEB7SuDEsfOmv3cfjM7-Yf0vspMu0&dib_tag=se&qid=1752056186&s=electronics&sr=1-22&srs=4551203031,False,Objets connectés,22,2025-07-09 12:16:30.785523
