title,price,rating,votes,sales_last_month,image_url,url,prime,scraped_at
"Insta360 X4 - Caméra d'action 360° 8K étanche, vidéo grand angle 4K, effet de perche à selfie invisible, protège-objectifs amovibles, 135 min d'autonomie, édition IA, stabilisation, pour sport, voyage",475.99,4.4,1422.0,100.0,https://m.media-amazon.com/images/I/61rir1x7EyL._AC_UL320_.jpg,https://www.amazon.fr/Insta360-X4-prot%C3%A8ge-objectifs-dautonomie-stabilisation/dp/B0CXPWMZQS/ref=sr_1_11?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXwM42_Ox3z0rVOFPnpzMWMyyCEsqvEcZhne4PxqDh5RD5xcx1WIlIsojMhOQVFpzLT0qkh4kC4VeFasWvdvfUGSyQbubVu3afamaVnBueOXc.dJT_BLVuIGI540qEALVt1netqgHhP4Ka2eeZZz5j920&dib_tag=se&qid=1752658034&s=electronics&sr=1-11&srs=4551203031,False,2025-07-16 11:27:19.230675
Weenect Chat XS - Nouveau Collier GPS pour Chat | Mini Traceur GPS Chat en Temps réel | Plus Petit modèle du marché | Fonctionne avec abonnement | Collier Inclus | Garantie à Vie,49.99,4.3,1190.0,500.0,https://m.media-amazon.com/images/I/718N2YNSOVL._AC_UL320_.jpg,https://www.amazon.fr/Weenect-Chat-XS-Fonctionne-abonnement/dp/B0CHMZCYZC/ref=sr_1_12?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXwM42_Ox3z0rVOFPnpzMWMyyCEsqvEcZhne4PxqDh5RD5xcx1WIlIsojMhOQVFpzLT0qkh4kC4VeFasWvdvfUGSyQbubVu3afamaVnBueOXc.dJT_BLVuIGI540qEALVt1netqgHhP4Ka2eeZZz5j920&dib_tag=se&qid=1752658034&s=electronics&sr=1-12&srs=4551203031,False,2025-07-16 11:27:19.231367
"Garmin Forerunner 255, Music - Montre GPS Multisports connectée de Running – Noire – Boitier 46 mm",,4.5,637.0,400.0,https://m.media-amazon.com/images/I/51BxNNStkyL._AC_UL320_.jpg,https://www.amazon.fr/Garmin-Forerunner-255-Music-BK/dp/B0B2WY7TTH/ref=sr_1_13?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXwM42_Ox3z0rVOFPnpzMWMyyCEsqvEcZhne4PxqDh5RD5xcx1WIlIsojMhOQVFpzLT0qkh4kC4VeFasWvdvfUGSyQbubVu3afamaVnBueOXc.dJT_BLVuIGI540qEALVt1netqgHhP4Ka2eeZZz5j920&dib_tag=se&qid=1752658034&s=electronics&sr=1-13&srs=4551203031,False,2025-07-16 11:27:19.231895
"OMRON RS1 Tensiomètre automatique au poignet pour un usage domestique ou en déplacement – Validé cliniquement, tensiomètre avec brassard préformé 13,5 – 21,5 cm, guide d'enveloppement du brassard",32.5,4.5,2977.0,900.0,https://m.media-amazon.com/images/I/7171ItqeJfL._AC_UL320_.jpg,https://www.amazon.fr/OMRON-Tensiom%C3%A8tre-Poignet-pr%C3%A9cision-cliniquement/dp/B07LGVPVPJ/ref=sr_1_14?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXwM42_Ox3z0rVOFPnpzMWMyyCEsqvEcZhne4PxqDh5RD5xcx1WIlIsojMhOQVFpzLT0qkh4kC4VeFasWvdvfUGSyQbubVu3afamaVnBueOXc.dJT_BLVuIGI540qEALVt1netqgHhP4Ka2eeZZz5j920&dib_tag=se&qid=1752658034&s=electronics&sr=1-14&srs=4551203031,False,2025-07-16 11:27:19.232403
"Insta360 GO 3S Noir Minuit (128GB) - Petite caméra de vlog 4K, POV Mains Libres, Montage Partout, stabilisation, 140 Min d'autonomie, étanche à 10 m, édition IA, pour Voyage, vlog",429.99,4.4,862.0,100.0,https://m.media-amazon.com/images/I/71LY8Or+yuL._AC_UL320_.jpg,https://www.amazon.fr/Insta360-Noir-Minuit-128GB-stabilisation/dp/B0D3WLV9Q1/ref=sr_1_15?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXwM42_Ox3z0rVOFPnpzMWMyyCEsqvEcZhne4PxqDh5RD5xcx1WIlIsojMhOQVFpzLT0qkh4kC4VeFasWvdvfUGSyQbubVu3afamaVnBueOXc.dJT_BLVuIGI540qEALVt1netqgHhP4Ka2eeZZz5j920&dib_tag=se&qid=1752658034&s=electronics&sr=1-15&srs=4551203031,False,2025-07-16 11:27:19.232901
"Ecouteurs Bluetooth sans Fil, Écouteurs Bluetooth 5.3, 50 Heures Contrôle Tactile, 4 ENC Appel Réduction Antibruit Mic, Basses Profondes, Ajustement Confortable, IPX7 Étanche Casque（Noir）",19.99,4.5,16594.0,500.0,https://m.media-amazon.com/images/I/71v9KFy+Q5L._AC_UL320_.jpg,https://www.amazon.fr/Ecouteurs-Bluetooth-R%C3%A9duction-Ajustement-Confortable/dp/B0CCDNJS75/ref=sr_1_16?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXwM42_Ox3z0rVOFPnpzMWMyyCEsqvEcZhne4PxqDh5RD5xcx1WIlIsojMhOQVFpzLT0qkh4kC4VeFasWvdvfUGSyQbubVu3afamaVnBueOXc.dJT_BLVuIGI540qEALVt1netqgHhP4Ka2eeZZz5j920&dib_tag=se&qid=1752658034&s=electronics&sr=1-16&srs=4551203031,False,2025-07-16 11:27:19.233888
"Écouteurs Bluetooth 5.3, Écouteur sans Fil avec 4 ENC Réduction Antibruit Mic Casque Bluetooth Hi-FI Son Stéréo, 36 Heures Durée de Lecture, IP7 Etanche, Écran LED, Contrôle Tactile",23.99,4.4,50617.0,500.0,https://m.media-amazon.com/images/I/61PoM+ECNmL._AC_UL320_.jpg,https://www.amazon.fr/Ecouteurs-Bluetooth-%C3%89couteur-Antibruit-Oreillette/dp/B0BYD8F9W7/ref=sr_1_17?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXwM42_Ox3z0rVOFPnpzMWMyyCEsqvEcZhne4PxqDh5RD5xcx1WIlIsojMhOQVFpzLT0qkh4kC4VeFasWvdvfUGSyQbubVu3afamaVnBueOXc.dJT_BLVuIGI540qEALVt1netqgHhP4Ka2eeZZz5j920&dib_tag=se&qid=1752658034&s=electronics&sr=1-17&srs=4551203031,False,2025-07-16 11:27:19.234959
"AKASO EK7000 Caméra Sport 4K 30fps 20MP WiFi avec Carte Mémoire microSDXC 64 Go, Action Camera 4k Étanche jusqu'à 30M avec Stabilisation Grand Angle de 170° Télécommande 2.4G",79.99,4.2,13497.0,300.0,https://m.media-amazon.com/images/I/71ka3ZwL5LL._AC_UL320_.jpg,https://www.amazon.fr/AKASO-M%C3%A9moire-microSDXC-Stabilisation-T%C3%A9l%C3%A9commande/dp/B0C5DH85FH/ref=sr_1_18?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXwM42_Ox3z0rVOFPnpzMWMyyCEsqvEcZhne4PxqDh5RD5xcx1WIlIsojMhOQVFpzLT0qkh4kC4VeFasWvdvfUGSyQbubVu3afamaVnBueOXc.dJT_BLVuIGI540qEALVt1netqgHhP4Ka2eeZZz5j920&dib_tag=se&qid=1752658034&s=electronics&sr=1-18&srs=4551203031,False,2025-07-16 11:27:19.236019
"Samsung R630 Galaxy Buds3 Pro, Silver",151.43,4.1,627.0,200.0,https://m.media-amazon.com/images/I/71hvvK6bATL._AC_UL320_.jpg,https://www.amazon.fr/Samsung-R630-Galaxy-Buds3-Silver/dp/B0D47MDKVP/ref=sr_1_19_mod_primary_new?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXwM42_Ox3z0rVOFPnpzMWMyyCEsqvEcZhne4PxqDh5RD5xcx1WIlIsojMhOQVFpzLT0qkh4kC4VeFasWvdvfUGSyQbubVu3afamaVnBueOXc.dJT_BLVuIGI540qEALVt1netqgHhP4Ka2eeZZz5j920&dib_tag=se&qid=1752658034&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-19&srs=4551203031,False,2025-07-16 11:27:19.237368
"SHOKZ OpenSwim Casque à Conduction osseuse, Lecteur MP3 de Natation étanche IP68, écouteurs de Sport Oreilles Libres avec 4 GB de mémoire, 8H d'autonomie, Bouchons d'oreilles (sans Bluetooth), Noir",159.0,4.6,3538.0,200.0,https://m.media-amazon.com/images/I/51OXIZOHm6L._AC_UL320_.jpg,https://www.amazon.fr/SHOKZ-OpenSwimm%EF%BC%8C%C3%89couteur-Conduction-M%C3%A9moire%E3%80%90Non-Bluetooth%E3%80%91/dp/B09CGP8MVH/ref=sr_1_20?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXwM42_Ox3z0rVOFPnpzMWMyyCEsqvEcZhne4PxqDh5RD5xcx1WIlIsojMhOQVFpzLT0qkh4kC4VeFasWvdvfUGSyQbubVu3afamaVnBueOXc.dJT_BLVuIGI540qEALVt1netqgHhP4Ka2eeZZz5j920&dib_tag=se&qid=1752658034&s=electronics&sr=1-20&srs=4551203031,False,2025-07-16 11:27:19.238437
AKASO Caméra Sport 4K Etanche WiFi Action Caméra Sportive Ultra Full HD Stabilisateur avec Télécommande Écran Tactile 30fps Angle Réglable 131 Pieds sous Marine 2 Batteries Kit d'Accessoires – V50X,119.99,4.5,3616.0,200.0,https://m.media-amazon.com/images/I/71OUG6j-XGL._AC_UL320_.jpg,https://www.amazon.fr/Cam%C3%A9ra-Sport-Etanche-WiFi-Stabilisateur/dp/B07RHHWNK9/ref=sr_1_21?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXwM42_Ox3z0rVOFPnpzMWMyyCEsqvEcZhne4PxqDh5RD5xcx1WIlIsojMhOQVFpzLT0qkh4kC4VeFasWvdvfUGSyQbubVu3afamaVnBueOXc.dJT_BLVuIGI540qEALVt1netqgHhP4Ka2eeZZz5j920&dib_tag=se&qid=1752658034&s=electronics&sr=1-21&srs=4551203031,False,2025-07-16 11:27:19.239512
Weenect Chat XS - Nouveau Collier GPS pour Chat | Mini Traceur GPS Chat en Temps réel | Plus Petit modèle du marché | Fonctionne avec abonnement | Collier Inclus | Garantie à Vie,49.99,4.3,1190.0,400.0,https://m.media-amazon.com/images/I/71dqQA1AWxL._AC_UL320_.jpg,https://www.amazon.fr/Weenect-Chat-XS-Fonctionne-abonnement/dp/B0CHMVRHD8/ref=sr_1_22?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXwM42_Ox3z0rVOFPnpzMWMyyCEsqvEcZhne4PxqDh5RD5xcx1WIlIsojMhOQVFpzLT0qkh4kC4VeFasWvdvfUGSyQbubVu3afamaVnBueOXc.dJT_BLVuIGI540qEALVt1netqgHhP4Ka2eeZZz5j920&dib_tag=se&qid=1752658034&s=electronics&sr=1-22&srs=4551203031,False,2025-07-16 11:27:19.240305
